age,geographic_location,marital_status,number_of_dependents,occupation,employment_type,monthly_income,job_stability,total_debt,credit_score,savings_investments,monthly_fixed_expenses,monthly_variable_expenses,saving_goals_short_long_term,investment_preferences,risk_tolerance,financial_priorities,use_of_financial_management_tools,payment_history,experiences_with_financial_advising,label
20,Rural,Single,3,Retired,Part-Time,4980.463572988028,0,30146.13026817485,785,10209.445611381016,1583.714069651859,1150.1414703821044,27356.03675105422,Bonds,Medium,Education,False,Good,False,Increase Savings
52,Urban,Married,1,Employed,Contract,6136.089533895335,15,35858.21246291666,803,7918.372817668198,1602.3187696503314,1113.0519486349892,20310.908327583253,Stocks,High,Travel,True,Poor,True,Reduce Expenses
53,Urban,Divorced,2,Employed,Part-Time,8656.428070038311,2,17417.208347351516,637,5161.195348626961,1497.4201722952089,786.0406497487362,31920.664213939108,Stocks,Low,Healthcare,True,Poor,False,Invest in Stocks
48,Urban,Married,2,Student,Contract,6385.997444418953,29,38140.7736794583,567,15221.717254704532,1314.0726324542738,290.1198828097812,44026.12849126071,None,High,Travel,True,Good,True,Reduce Expenses
21,Urban,Married,0,Student,Full-Time,6659.145910204609,7,20960.86538004349,325,12692.525804102836,685.2247676178465,1143.6839726174492,16117.804360463471,Bonds,High,Travel,False,Good,False,Invest in Stocks
36,Suburban,Single,3,Employed,Intern,2413.9330329023464,13,4043.3004988300218,659,13069.92135914671,992.483137715835,624.2437557654677,40947.235585413044,Stocks,High,Education,False,Poor,True,Reduce Expenses
64,Rural,Married,3,Student,Part-Time,61.4367139853839,26,18812.187412912448,421,10875.829421806191,1983.1418976480077,727.5627706965057,0.0,Cryptocurrency,Low,Travel,True,Poor,True,Invest in Stocks
53,Suburban,Single,4,Self-Employed,Full-Time,3685.996056037101,2,12087.559005668452,696,14858.835889473055,1597.2696243589075,454.1678697424004,9182.933371109195,Cryptocurrency,Medium,Healthcare,True,Poor,True,Increase Savings
38,Suburban,Widowed,1,Retired,Intern,5223.73083325635,13,26903.221574076553,640,2682.9752100855167,1927.4218004039997,386.68181907699153,34345.89502731732,Real Estate,High,Save for House,True,Poor,True,Increase Savings
35,Rural,Single,2,Student,Intern,4037.7200605583616,18,14012.496616079756,716,4179.312105192818,1987.6870604323697,732.9910898931931,18709.40530940738,Bonds,Medium,Healthcare,False,Good,True,Invest in Stocks
68,Rural,Divorced,3,Student,Intern,7088.002372391051,27,18887.252069760023,357,9806.110762715309,979.0397482211441,451.5549443764408,7253.979834714071,Bonds,High,Travel,False,Good,True,Invest in Stocks
45,Rural,Married,2,Student,Full-Time,7503.169939265728,3,3719.6383665270114,301,10133.200171793938,1604.0257387683762,956.7423399390318,23741.627565719726,Bonds,High,Healthcare,True,Average,True,Increase Savings
32,Suburban,Single,2,Employed,Contract,3937.0878816617096,1,36040.3470218709,343,11063.982150545364,1972.3692651652411,1071.2630804737032,24281.838691452045,Real Estate,Medium,Retirement,True,Poor,False,Reduce Expenses
59,Urban,Divorced,1,Self-Employed,Full-Time,1740.7366610006761,22,14665.573648084252,383,0.0,2368.3514198965267,664.3008905193107,22415.398353947872,Real Estate,High,Retirement,True,Poor,True,Invest in Stocks
19,Suburban,Single,2,Student,Part-Time,9062.053952083308,20,3957.843338179113,501,4460.668959425166,2529.338030906317,1683.9388744615776,16197.136757101607,None,Low,Save for House,True,Poor,True,Reduce Expenses
54,Suburban,Married,0,Self-Employed,Intern,7982.615487633315,3,59472.11452771761,334,5615.598103028987,1258.8932151639415,608.7536390010555,24368.785196479454,Stocks,Medium,Travel,True,Good,True,Reduce Expenses
28,Rural,Married,0,Self-Employed,Contract,4516.7881154650295,27,0.0,690,11949.971620425746,1739.7053126248368,752.6985202391785,5411.796221027098,None,High,Save for House,True,Average,True,Invest in Stocks
40,Suburban,Divorced,3,Employed,Contract,2212.796348571722,28,27611.454587031698,321,8667.623559849202,2242.5591986431764,1183.4427304871615,15797.257434782741,None,Low,Retirement,True,Good,False,Reduce Expenses
61,Urban,Divorced,3,Student,Full-Time,4417.106174742333,19,0.0,498,11976.58670252407,2140.9473890426448,885.0169981050176,23586.146509230988,Bonds,Medium,Education,False,Poor,False,Reduce Expenses
58,Urban,Divorced,4,Self-Employed,Contract,4966.692822114415,4,24627.84124461238,763,1236.1737835522727,2523.9895269921853,561.8844445196444,19569.93632424921,Real Estate,Medium,Education,True,Poor,False,Reduce Expenses
29,Suburban,Divorced,2,Student,Full-Time,5693.234387558461,11,22821.70280027372,411,10241.721967291978,2127.0266666863527,1056.2892786519426,21882.512587976526,Cryptocurrency,Medium,Education,True,Average,False,Increase Savings
20,Rural,Divorced,3,Student,Contract,3006.3011130509894,18,16214.330469737408,377,3417.8389193131943,768.999385373666,669.780558070988,19918.881128424666,Real Estate,High,Retirement,False,Poor,False,Invest in Stocks
69,Suburban,Married,1,Unemployed,Intern,5180.99318385088,5,0.0,732,7325.805968090501,1379.9101090288248,457.2415731683067,17528.939850232404,Real Estate,Low,Save for House,False,Average,True,Reduce Expenses
34,Urban,Widowed,3,Retired,Part-Time,4786.155640100175,14,7122.035822705839,730,14512.585653792776,98.3888351089065,1236.7618211129027,10002.002904904306,Stocks,Low,Save for House,False,Good,False,Invest in Stocks
50,Urban,Divorced,0,Student,Full-Time,3373.290149741308,15,7901.588382480075,609,10125.414729825248,2355.4892307452483,835.0790281466707,27070.60304916762,Cryptocurrency,Medium,Healthcare,True,Poor,False,Increase Savings
18,Suburban,Widowed,2,Employed,Part-Time,4732.480616637056,12,2388.145562142432,842,7883.7243744913285,651.4236779699664,1009.478909881238,24939.48967999103,None,Low,Travel,True,Poor,False,Increase Savings
56,Urban,Divorced,0,Retired,Part-Time,2225.9166240085056,6,5779.312333004624,589,12584.654958535259,1791.633313864914,796.2494198923317,31624.390973104608,Bonds,High,Retirement,True,Good,True,Increase Savings
37,Suburban,Divorced,3,Employed,Part-Time,6018.267122668195,10,41526.888369563385,479,12066.85334931791,2438.018957555532,973.880914604033,20563.144707425414,Real Estate,High,Education,True,Average,True,Increase Savings
64,Urban,Divorced,3,Employed,Contract,1517.4279066051122,17,25868.135182598973,607,2280.58492885695,628.5642790132574,846.909318207581,16105.623395862833,Cryptocurrency,High,Travel,True,Average,False,Invest in Stocks
60,Rural,Married,0,Employed,Intern,3405.0391138600075,28,39962.414755082085,602,15051.709095855289,1630.0375682627778,690.2929058716885,15923.008710687647,Bonds,High,Save for House,False,Poor,True,Reduce Expenses
69,Urban,Widowed,4,Unemployed,Intern,3136.6994847226797,20,5167.3684441680725,650,6733.644988970185,1198.912565525426,710.0224574626881,14636.684824188791,None,Low,Travel,True,Good,True,Increase Savings
58,Suburban,Married,4,Retired,Part-Time,8859.618228929347,0,13530.45143456481,532,10184.693069785306,961.8822317287091,770.519185783981,10234.553268172947,Stocks,Low,Education,True,Good,True,Invest in Stocks
31,Suburban,Single,3,Employed,Part-Time,4629.028071268968,11,0.0,642,9742.757875378124,1883.6226417849305,801.0356106410037,15786.256455640823,Stocks,Low,Travel,False,Average,False,Invest in Stocks
48,Rural,Divorced,4,Unemployed,Intern,4483.2961603302,6,2143.1640156054236,335,15233.538435979779,2433.081595269612,929.9434614234536,407.5092244626976,Bonds,Medium,Education,False,Average,False,Reduce Expenses
42,Urban,Divorced,0,Retired,Contract,7959.842336136784,28,15633.302784566316,578,18409.873386111893,1185.1168791649607,506.80989992482677,22136.40782220959,Real Estate,Medium,Retirement,False,Average,False,Reduce Expenses
20,Suburban,Widowed,2,Employed,Contract,5004.5574400044225,14,13690.904706910003,745,1669.2424094239213,1094.59962273839,1048.9273072820647,15040.708998669028,Real Estate,Low,Travel,True,Average,True,Increase Savings
21,Urban,Married,3,Employed,Full-Time,5499.652184186544,16,46660.30663281522,403,9230.888556562746,2381.310388218706,1366.6053632009512,7839.059866697067,Stocks,Low,Save for House,True,Poor,True,Reduce Expenses
48,Rural,Married,1,Student,Intern,3155.4389124612253,5,21620.698602078057,392,3818.8711637545857,2288.8752757291877,694.3602331824115,25581.122842946163,Stocks,Medium,Save for House,True,Poor,True,Increase Savings
52,Suburban,Married,4,Retired,Intern,4044.8907179612147,24,16023.501743862904,377,6021.2113980173,1204.550113438822,601.2472776046302,32287.22248324687,Stocks,Medium,Healthcare,True,Good,True,Invest in Stocks
61,Rural,Divorced,4,Self-Employed,Intern,6184.780544825318,24,26891.93888119124,318,4897.61781797993,1684.706264856201,682.9506383157309,11779.324745545508,Real Estate,Medium,Retirement,True,Good,False,Increase Savings
31,Suburban,Widowed,1,Employed,Contract,8100.94684781354,13,20403.17829113589,569,14460.531705158472,1471.7876698257112,499.19042244391915,15203.379000520348,Real Estate,Medium,Healthcare,False,Good,True,Invest in Stocks
66,Urban,Single,1,Employed,Contract,4949.248802491639,2,3714.4469510322633,626,9355.027252534044,1831.8785229849257,577.0186887225674,16816.652131143732,None,High,Travel,False,Good,True,Reduce Expenses
58,Suburban,Single,0,Employed,Full-Time,4342.720023304986,24,10596.683840558762,394,15108.515286854668,1916.9213231019667,358.2346229793066,10894.134177667745,Cryptocurrency,Medium,Travel,True,Poor,False,Invest in Stocks
26,Rural,Married,0,Student,Intern,4386.2620072689715,20,40984.35323940961,625,2483.100502793027,459.37536064706046,924.6238749256704,8210.160559494645,None,High,Education,False,Average,False,Increase Savings
37,Suburban,Widowed,4,Student,Full-Time,5565.994105977837,9,39556.81551446572,642,12028.8562540914,1243.5151788874514,788.7434587839037,25483.851463902363,Real Estate,High,Retirement,False,Good,False,Invest in Stocks
49,Rural,Married,2,Student,Intern,6177.7935694363505,27,23858.529775042636,490,10026.860167046118,1892.1745982628686,481.7185240656798,16903.254061668616,Real Estate,High,Healthcare,True,Good,True,Increase Savings
26,Suburban,Married,0,Retired,Intern,6399.798391091039,15,35292.27847458972,760,12579.395737165289,1762.1488056277487,1146.2706443392176,18725.281894462172,Real Estate,Medium,Save for House,False,Poor,False,Reduce Expenses
44,Rural,Married,0,Unemployed,Intern,5962.747722838855,29,44642.13851588469,343,8716.606773327294,2155.7626491809747,778.6833483033773,32556.939580429746,Stocks,High,Healthcare,True,Poor,True,Reduce Expenses
20,Urban,Single,3,Retired,Full-Time,3216.069023077759,2,13374.114316733758,754,16028.92879839752,884.8030901217465,398.54442625052775,19438.998463655735,Real Estate,High,Education,True,Good,False,Increase Savings
21,Suburban,Single,3,Unemployed,Part-Time,11066.054328480055,5,22764.72259697939,711,8703.021709085277,2022.0481609950496,1023.9546623502392,28624.44271398367,Real Estate,Medium,Education,False,Good,False,Increase Savings
62,Urban,Married,0,Self-Employed,Contract,8467.798189754087,24,23316.363544348864,599,14302.152626455043,1132.6328257364569,349.0589797223973,29677.413084402946,Stocks,Low,Retirement,True,Average,False,Invest in Stocks
32,Suburban,Widowed,2,Retired,Contract,5898.9538651622315,24,7597.797024605501,317,5050.761145797314,1720.2577117690023,1082.649867752076,22431.63968366651,Real Estate,High,Travel,True,Average,False,Reduce Expenses
50,Suburban,Single,4,Employed,Full-Time,3379.196484097476,10,26696.474421117928,347,12637.40314784237,1129.0709714584402,1098.5546193646776,2403.970175932838,Cryptocurrency,Medium,Travel,False,Poor,True,Invest in Stocks
22,Urban,Married,1,Self-Employed,Full-Time,4563.351447040667,13,2844.8297143703785,504,18011.00348631407,1577.8273704843261,771.2029569201178,0.0,Bonds,Low,Education,False,Poor,False,Increase Savings
21,Rural,Single,0,Employed,Contract,5158.2964332926995,10,21533.899777573602,731,4328.7806910198115,1444.6846237685575,1700.5732903813964,29317.836797211894,None,High,Save for House,True,Good,True,Invest in Stocks
63,Urban,Divorced,2,Unemployed,Intern,4664.67386196869,13,15966.291622405923,571,8224.013529455755,2189.1125531171306,423.280568135983,22989.362916786195,None,Medium,Healthcare,True,Good,False,Increase Savings
29,Urban,Divorced,2,Student,Full-Time,3084.4545125609984,12,26443.20675369089,765,14913.179426213273,1718.9806691950812,981.5730088915468,29739.66839224295,Stocks,Low,Education,True,Good,False,Reduce Expenses
40,Suburban,Single,2,Unemployed,Intern,7155.2606751732965,4,0.0,567,16005.151659616778,1738.2307223715418,914.4621128576376,30645.653641136065,Cryptocurrency,High,Healthcare,True,Good,True,Invest in Stocks
31,Rural,Married,0,Retired,Contract,6147.16125742707,22,12183.507869092187,813,12224.077027125364,2163.4635749786157,1222.709486900936,21676.273466524843,Bonds,Low,Save for House,True,Average,False,Reduce Expenses
63,Rural,Single,0,Self-Employed,Contract,4144.2875944042125,1,48247.46219949768,402,12643.242214318563,1114.2733577602016,1469.919400088528,9927.198890913287,Bonds,Low,Healthcare,False,Good,True,Reduce Expenses
29,Urban,Widowed,2,Self-Employed,Contract,4486.196848544637,4,17977.309236595,355,17710.26233153054,1497.9623454411392,1290.4672719218104,25785.312336987907,Real Estate,Low,Save for House,True,Poor,True,Reduce Expenses
34,Urban,Married,2,Self-Employed,Intern,6375.141662526641,4,21022.16237269283,573,8249.534415735969,1364.9006058049417,724.3657545524425,49087.26682701457,Cryptocurrency,Medium,Education,True,Good,False,Increase Savings
42,Rural,Married,0,Unemployed,Full-Time,2790.566425246644,29,9956.429226078106,668,13953.649586546388,1598.907967704665,1196.0600836895876,13305.107067996232,Real Estate,High,Travel,False,Average,False,Increase Savings
47,Urban,Married,4,Retired,Contract,5904.3812311000165,6,20680.563902551195,487,11222.856527810767,2369.2056601935938,793.9698072792502,1347.472998428635,None,Low,Retirement,True,Average,False,Increase Savings
39,Suburban,Married,0,Student,Intern,5661.943148917684,10,25696.570798084955,385,9085.775446003418,849.1909247027049,1268.997991399656,22136.662362832867,Bonds,High,Retirement,True,Poor,False,Invest in Stocks
64,Suburban,Widowed,3,Self-Employed,Intern,5503.106521317466,10,12866.540267374676,614,8209.456920400342,1626.619098007647,710.0365791716824,8758.73678273387,Bonds,Low,Education,True,Good,True,Increase Savings
43,Urban,Single,2,Student,Part-Time,7227.055961287949,3,16257.55549431238,556,13092.860153318401,1291.4139410269813,366.8620072475475,14463.849718478694,None,Low,Travel,False,Good,True,Increase Savings
34,Suburban,Single,4,Self-Employed,Contract,2360.0393509287833,2,17503.104099744614,840,12793.07728026911,1406.1071477717846,931.6180328861465,25333.58032138503,None,Low,Healthcare,False,Average,False,Reduce Expenses
37,Rural,Divorced,1,Self-Employed,Full-Time,5449.756729413056,26,24436.061582692033,315,10887.109942138384,2039.321044952078,646.9023433995558,11166.041141279107,Bonds,Medium,Save for House,True,Good,False,Invest in Stocks
51,Urban,Married,0,Unemployed,Contract,7218.62002416833,12,36957.76002817618,784,5902.495667522181,1191.9692891823665,1179.2039156048427,16256.774168987944,Bonds,Medium,Healthcare,False,Average,False,Reduce Expenses
58,Suburban,Divorced,2,Employed,Part-Time,6337.124684771734,21,9960.11452013519,600,9141.479760828832,1808.3733035904015,575.4082351514764,7514.483520370262,Real Estate,High,Healthcare,False,Average,True,Reduce Expenses
50,Urban,Widowed,0,Self-Employed,Contract,0.0,6,32089.70990766427,651,12049.194638084704,1530.0108061175738,536.4838792634744,25180.35819513342,Real Estate,High,Education,True,Poor,False,Invest in Stocks
54,Rural,Single,1,Employed,Part-Time,6110.440802649421,12,32069.08586173209,570,0.0,1688.6716149047297,958.554194355564,27654.45180320912,Cryptocurrency,Medium,Travel,False,Poor,True,Invest in Stocks
24,Suburban,Single,0,Unemployed,Part-Time,6620.008130703444,10,23822.485180144075,332,4461.9936390721605,1534.4507941449845,1347.4562269072103,30911.36770608114,Stocks,Medium,Healthcare,True,Good,False,Increase Savings
39,Rural,Married,4,Self-Employed,Contract,0.0,2,36224.77628967026,348,9982.62487251864,1042.7390128656598,942.164088735275,25603.041175300346,Bonds,High,Retirement,True,Average,True,Reduce Expenses
49,Urban,Single,1,Retired,Full-Time,5783.625827708028,19,21486.025446230033,686,10819.163140469407,1022.6513887127655,802.3114948443055,35202.52648580715,Bonds,High,Travel,False,Good,False,Increase Savings
31,Urban,Widowed,3,Self-Employed,Contract,4557.776293513215,23,21617.244305562064,407,12289.750919101403,1172.8734002156361,656.8446933124367,28592.931820252343,Stocks,Medium,Retirement,True,Average,False,Increase Savings
25,Suburban,Widowed,3,Self-Employed,Intern,5659.652840039478,24,17396.71326437143,354,9880.013312801004,639.5201302310478,807.8470263113328,11973.714598966515,Stocks,Low,Save for House,True,Good,False,Reduce Expenses
